   8.1250000e+01   7.8664063e+01   7.6078125e+01   7.3492188e+01   7.0906250e+01   6.8320313e+01   6.5734375e+01   6.3148438e+01   6.0562500e+01   5.9214375e+01   5.7866250e+01   5.6518125e+01   5.5170000e+01   5.3821875e+01   5.2473750e+01   5.1125625e+01   4.9777500e+01   4.9163125e+01   4.8548750e+01   4.7934375e+01   4.7320000e+01   4.6705625e+01   4.6091250e+01   4.5476875e+01   4.4862500e+01   4.5192188e+01   4.5521875e+01   4.5851563e+01   4.6181250e+01   4.6510937e+01   4.6840625e+01   4.7170312e+01   4.7500000e+01
   7.9375000e+01   7.6780469e+01   7.4185937e+01   7.1591406e+01   6.8996875e+01   6.6402344e+01   6.3807812e+01   6.1213281e+01   5.8618750e+01   5.7277188e+01   5.5935625e+01   5.4594063e+01   5.3252500e+01   5.1910938e+01   5.0569375e+01   4.9227812e+01   4.7886250e+01   4.7302813e+01   4.6719375e+01   4.6135937e+01   4.5552500e+01   4.4969063e+01   4.4385625e+01   4.3802188e+01   4.3218750e+01   4.3597656e+01   4.3976563e+01   4.4355469e+01   4.4734375e+01   4.5113281e+01   4.5492188e+01   4.5871094e+01   4.6250000e+01
   7.7500000e+01   7.4896875e+01   7.2293750e+01   6.9690625e+01   6.7087500e+01   6.4484375e+01   6.1881250e+01   5.9278125e+01   5.6675000e+01   5.5340000e+01   5.4005000e+01   5.2670000e+01   5.1335000e+01   5.0000000e+01   4.8665000e+01   4.7330000e+01   4.5995000e+01   4.5442500e+01   4.4890000e+01   4.4337500e+01   4.3785000e+01   4.3232500e+01   4.2680000e+01   4.2127500e+01   4.1575000e+01   4.2003125e+01   4.2431250e+01   4.2859375e+01   4.3287500e+01   4.3715625e+01   4.4143750e+01   4.4571875e+01   4.5000000e+01
   7.5625000e+01   7.3013281e+01   7.0401562e+01   6.7789844e+01   6.5178125e+01   6.2566406e+01   5.9954688e+01   5.7342969e+01   5.4731250e+01   5.3402813e+01   5.2074375e+01   5.0745937e+01   4.9417500e+01   4.8089062e+01   4.6760625e+01   4.5432187e+01   4.4103750e+01   4.3582188e+01   4.3060625e+01   4.2539063e+01   4.2017500e+01   4.1495937e+01   4.0974375e+01   4.0452813e+01   3.9931250e+01   4.0408594e+01   4.0885937e+01   4.1363281e+01   4.1840625e+01   4.2317969e+01   4.2795313e+01   4.3272656e+01   4.3750000e+01
   7.3750000e+01   7.1129687e+01   6.8509375e+01   6.5889062e+01   6.3268750e+01   6.0648438e+01   5.8028125e+01   5.5407813e+01   5.2787500e+01   5.1465625e+01   5.0143750e+01   4.8821875e+01   4.7500000e+01   4.6178125e+01   4.4856250e+01   4.3534375e+01   4.2212500e+01   4.1721875e+01   4.1231250e+01   4.0740625e+01   4.0250000e+01   3.9759375e+01   3.9268750e+01   3.8778125e+01   3.8287500e+01   3.8814062e+01   3.9340625e+01   3.9867188e+01   4.0393750e+01   4.0920313e+01   4.1446875e+01   4.1973438e+01   4.2500000e+01
   7.1875000e+01   6.9246094e+01   6.6617187e+01   6.3988281e+01   6.1359375e+01   5.8730469e+01   5.6101563e+01   5.3472656e+01   5.0843750e+01   4.9528438e+01   4.8213125e+01   4.6897812e+01   4.5582500e+01   4.4267188e+01   4.2951875e+01   4.1636562e+01   4.0321250e+01   3.9861562e+01   3.9401875e+01   3.8942187e+01   3.8482500e+01   3.8022812e+01   3.7563125e+01   3.7103437e+01   3.6643750e+01   3.7219531e+01   3.7795313e+01   3.8371094e+01   3.8946875e+01   3.9522656e+01   4.0098438e+01   4.0674219e+01   4.1250000e+01
   7.0000000e+01   6.7362500e+01   6.4725000e+01   6.2087500e+01   5.9450000e+01   5.6812500e+01   5.4175000e+01   5.1537500e+01   4.8900000e+01   4.7591250e+01   4.6282500e+01   4.4973750e+01   4.3665000e+01   4.2356250e+01   4.1047500e+01   3.9738750e+01   3.8430000e+01   3.8001250e+01   3.7572500e+01   3.7143750e+01   3.6715000e+01   3.6286250e+01   3.5857500e+01   3.5428750e+01   3.5000000e+01   3.5625000e+01   3.6250000e+01   3.6875000e+01   3.7500000e+01   3.8125000e+01   3.8750000e+01   3.9375000e+01   4.0000000e+01
   6.8125000e+01   6.5563906e+01   6.3002812e+01   6.0441719e+01   5.7880625e+01   5.5319531e+01   5.2758437e+01   5.0197344e+01   4.7636250e+01   4.6359844e+01   4.5083437e+01   4.3807031e+01   4.2530625e+01   4.1254219e+01   3.9977812e+01   3.8701406e+01   3.7425000e+01   3.7001094e+01   3.6577188e+01   3.6153281e+01   3.5729375e+01   3.5305469e+01   3.4881563e+01   3.4457656e+01   3.4033750e+01   3.4623281e+01   3.5212812e+01   3.5802344e+01   3.6391875e+01   3.6981406e+01   3.7570937e+01   3.8160469e+01   3.8750000e+01
   6.6250000e+01   6.3765312e+01   6.1280625e+01   5.8795937e+01   5.6311250e+01   5.3826563e+01   5.1341875e+01   4.8857188e+01   4.6372500e+01   4.5128438e+01   4.3884375e+01   4.2640312e+01   4.1396250e+01   4.0152188e+01   3.8908125e+01   3.7664063e+01   3.6420000e+01   3.6000937e+01   3.5581875e+01   3.5162813e+01   3.4743750e+01   3.4324687e+01   3.3905625e+01   3.3486562e+01   3.3067500e+01   3.3621562e+01   3.4175625e+01   3.4729687e+01   3.5283750e+01   3.5837812e+01   3.6391875e+01   3.6945937e+01   3.7500000e+01
   6.4375000e+01   6.1966719e+01   5.9558437e+01   5.7150156e+01   5.4741875e+01   5.2333594e+01   4.9925313e+01   4.7517031e+01   4.5108750e+01   4.3897031e+01   4.2685312e+01   4.1473594e+01   4.0261875e+01   3.9050156e+01   3.7838437e+01   3.6626719e+01   3.5415000e+01   3.5000781e+01   3.4586562e+01   3.4172344e+01   3.3758125e+01   3.3343906e+01   3.2929688e+01   3.2515469e+01   3.2101250e+01   3.2619844e+01   3.3138438e+01   3.3657031e+01   3.4175625e+01   3.4694219e+01   3.5212812e+01   3.5731406e+01   3.6250000e+01
   6.2500000e+01   6.0168125e+01   5.7836250e+01   5.5504375e+01   5.3172500e+01   5.0840625e+01   4.8508750e+01   4.6176875e+01   4.3845000e+01   4.2665625e+01   4.1486250e+01   4.0306875e+01   3.9127500e+01   3.7948125e+01   3.6768750e+01   3.5589375e+01   3.4410000e+01   3.4000625e+01   3.3591250e+01   3.3181875e+01   3.2772500e+01   3.2363125e+01   3.1953750e+01   3.1544375e+01   3.1135000e+01   3.1618125e+01   3.2101250e+01   3.2584375e+01   3.3067500e+01   3.3550625e+01   3.4033750e+01   3.4516875e+01   3.5000000e+01
   6.0625000e+01   5.8369531e+01   5.6114062e+01   5.3858594e+01   5.1603125e+01   4.9347656e+01   4.7092187e+01   4.4836719e+01   4.2581250e+01   4.1434219e+01   4.0287188e+01   3.9140156e+01   3.7993125e+01   3.6846094e+01   3.5699063e+01   3.4552031e+01   3.3405000e+01   3.3000469e+01   3.2595938e+01   3.2191406e+01   3.1786875e+01   3.1382344e+01   3.0977812e+01   3.0573281e+01   3.0168750e+01   3.0616406e+01   3.1064062e+01   3.1511719e+01   3.1959375e+01   3.2407031e+01   3.2854687e+01   3.3302344e+01   3.3750000e+01
   5.8750000e+01   5.6570937e+01   5.4391875e+01   5.2212813e+01   5.0033750e+01   4.7854687e+01   4.5675625e+01   4.3496562e+01   4.1317500e+01   4.0202812e+01   3.9088125e+01   3.7973438e+01   3.6858750e+01   3.5744062e+01   3.4629375e+01   3.3514688e+01   3.2400000e+01   3.2000313e+01   3.1600625e+01   3.1200937e+01   3.0801250e+01   3.0401562e+01   3.0001875e+01   2.9602187e+01   2.9202500e+01   2.9614687e+01   3.0026875e+01   3.0439062e+01   3.0851250e+01   3.1263438e+01   3.1675625e+01   3.2087812e+01   3.2500000e+01
   5.6875000e+01   5.4772344e+01   5.2669687e+01   5.0567031e+01   4.8464375e+01   4.6361719e+01   4.4259063e+01   4.2156406e+01   4.0053750e+01   3.8971406e+01   3.7889062e+01   3.6806719e+01   3.5724375e+01   3.4642031e+01   3.3559688e+01   3.2477344e+01   3.1395000e+01   3.1000156e+01   3.0605312e+01   3.0210469e+01   2.9815625e+01   2.9420781e+01   2.9025937e+01   2.8631094e+01   2.8236250e+01   2.8612969e+01   2.8989688e+01   2.9366406e+01   2.9743125e+01   3.0119844e+01   3.0496563e+01   3.0873281e+01   3.1250000e+01
   5.5000000e+01   5.2973750e+01   5.0947500e+01   4.8921250e+01   4.6895000e+01   4.4868750e+01   4.2842500e+01   4.0816250e+01   3.8790000e+01   3.7740000e+01   3.6690000e+01   3.5640000e+01   3.4590000e+01   3.3540000e+01   3.2490000e+01   3.1440000e+01   3.0390000e+01   3.0000000e+01   2.9610000e+01   2.9220000e+01   2.8830000e+01   2.8440000e+01   2.8050000e+01   2.7660000e+01   2.7270000e+01   2.7611250e+01   2.7952500e+01   2.8293750e+01   2.8635000e+01   2.8976250e+01   2.9317500e+01   2.9658750e+01   3.0000000e+01
   5.3125000e+01   5.1273906e+01   4.9422812e+01   4.7571719e+01   4.5720625e+01   4.3869531e+01   4.2018438e+01   4.0167344e+01   3.8316250e+01   3.7319375e+01   3.6322500e+01   3.5325625e+01   3.4328750e+01   3.3331875e+01   3.2335000e+01   3.1338125e+01   3.0341250e+01   2.9921875e+01   2.9502500e+01   2.9083125e+01   2.8663750e+01   2.8244375e+01   2.7825000e+01   2.7405625e+01   2.6986250e+01   2.7206719e+01   2.7427188e+01   2.7647656e+01   2.7868125e+01   2.8088594e+01   2.8309063e+01   2.8529531e+01   2.8750000e+01
   5.1250000e+01   4.9574063e+01   4.7898125e+01   4.6222188e+01   4.4546250e+01   4.2870312e+01   4.1194375e+01   3.9518437e+01   3.7842500e+01   3.6898750e+01   3.5955000e+01   3.5011250e+01   3.4067500e+01   3.3123750e+01   3.2180000e+01   3.1236250e+01   3.0292500e+01   2.9843750e+01   2.9395000e+01   2.8946250e+01   2.8497500e+01   2.8048750e+01   2.7600000e+01   2.7151250e+01   2.6702500e+01   2.6802187e+01   2.6901875e+01   2.7001562e+01   2.7101250e+01   2.7200938e+01   2.7300625e+01   2.7400313e+01   2.7500000e+01
   4.9375000e+01   4.7874219e+01   4.6373437e+01   4.4872656e+01   4.3371875e+01   4.1871094e+01   4.0370312e+01   3.8869531e+01   3.7368750e+01   3.6478125e+01   3.5587500e+01   3.4696875e+01   3.3806250e+01   3.2915625e+01   3.2025000e+01   3.1134375e+01   3.0243750e+01   2.9765625e+01   2.9287500e+01   2.8809375e+01   2.8331250e+01   2.7853125e+01   2.7375000e+01   2.6896875e+01   2.6418750e+01   2.6397656e+01   2.6376562e+01   2.6355469e+01   2.6334375e+01   2.6313281e+01   2.6292188e+01   2.6271094e+01   2.6250000e+01
   4.7500000e+01   4.6174375e+01   4.4848750e+01   4.3523125e+01   4.2197500e+01   4.0871875e+01   3.9546250e+01   3.8220625e+01   3.6895000e+01   3.6057500e+01   3.5220000e+01   3.4382500e+01   3.3545000e+01   3.2707500e+01   3.1870000e+01   3.1032500e+01   3.0195000e+01   2.9687500e+01   2.9180000e+01   2.8672500e+01   2.8165000e+01   2.7657500e+01   2.7150000e+01   2.6642500e+01   2.6135000e+01   2.5993125e+01   2.5851250e+01   2.5709375e+01   2.5567500e+01   2.5425625e+01   2.5283750e+01   2.5141875e+01   2.5000000e+01
   4.5625000e+01   4.4474531e+01   4.3324062e+01   4.2173594e+01   4.1023125e+01   3.9872656e+01   3.8722188e+01   3.7571719e+01   3.6421250e+01   3.5636875e+01   3.4852500e+01   3.4068125e+01   3.3283750e+01   3.2499375e+01   3.1715000e+01   3.0930625e+01   3.0146250e+01   2.9609375e+01   2.9072500e+01   2.8535625e+01   2.7998750e+01   2.7461875e+01   2.6925000e+01   2.6388125e+01   2.5851250e+01   2.5588594e+01   2.5325938e+01   2.5063281e+01   2.4800625e+01   2.4537969e+01   2.4275312e+01   2.4012656e+01   2.3750000e+01
   4.3750000e+01   4.2774687e+01   4.1799375e+01   4.0824062e+01   3.9848750e+01   3.8873438e+01   3.7898125e+01   3.6922812e+01   3.5947500e+01   3.5216250e+01   3.4485000e+01   3.3753750e+01   3.3022500e+01   3.2291250e+01   3.1560000e+01   3.0828750e+01   3.0097500e+01   2.9531250e+01   2.8965000e+01   2.8398750e+01   2.7832500e+01   2.7266250e+01   2.6700000e+01   2.6133750e+01   2.5567500e+01   2.5184063e+01   2.4800625e+01   2.4417188e+01   2.4033750e+01   2.3650312e+01   2.3266875e+01   2.2883437e+01   2.2500000e+01
   4.1875000e+01   4.1074844e+01   4.0274687e+01   3.9474531e+01   3.8674375e+01   3.7874219e+01   3.7074062e+01   3.6273906e+01   3.5473750e+01   3.4795625e+01   3.4117500e+01   3.3439375e+01   3.2761250e+01   3.2083125e+01   3.1405000e+01   3.0726875e+01   3.0048750e+01   2.9453125e+01   2.8857500e+01   2.8261875e+01   2.7666250e+01   2.7070625e+01   2.6475000e+01   2.5879375e+01   2.5283750e+01   2.4779531e+01   2.4275312e+01   2.3771094e+01   2.3266875e+01   2.2762656e+01   2.2258437e+01   2.1754219e+01   2.1250000e+01
   4.0000000e+01   3.9375000e+01   3.8750000e+01   3.8125000e+01   3.7500000e+01   3.6875000e+01   3.6250000e+01   3.5625000e+01   3.5000000e+01   3.4375000e+01   3.3750000e+01   3.3125000e+01   3.2500000e+01   3.1875000e+01   3.1250000e+01   3.0625000e+01   3.0000000e+01   2.9375000e+01   2.8750000e+01   2.8125000e+01   2.7500000e+01   2.6875000e+01   2.6250000e+01   2.5625000e+01   2.5000000e+01   2.4375000e+01   2.3750000e+01   2.3125000e+01   2.2500000e+01   2.1875000e+01   2.1250000e+01   2.0625000e+01   2.0000000e+01
